code,name,현재가,매수가격,적정가격,매도가격,매수가격예상수익률(%),적정가격예상수익률(%),매도가격예상수익률(%),ROE(%),ROE기준,배당수익률(%),배당성향(%),CF위험(회),CF이익비율-3,CF이익비율-2,CF이익비율-1,CF이익비율0,업종,주요제품
004310,현대약품,6530,2206,1805,396,-66.22,-72.35,-93.94,1.15,2019/11,0.87,125.0,1,-1.0,2.33,4.38,NaN,의약품 제조업,"타코실, 마이녹실, 테놀민, 미에로화이바 등"
011760,현대종합상사,15450,26431,26963,28838,71.08,74.52,86.65,8.89,2022/12(E),3.35,48.54,1,1.43,-0.83,3.23,2.02,상품 종합 도매업,"자동차,철강,기계,선박,플랜트,컴퓨터,전자제품 수출,수출입대행/자원(탄광,유전) 개발"
010690,화신,2835,5126,2526,-6632,80.83,-10.89,-333.95,-6.13,2019/12,1.53,26.32,0,0.88,-0.34,43.05,0.0,자동차 신품 부품 제조업,"자동차엔진부품(ARM류,C/MBR류),자동차부품 제조"
069260,휴켐스,24800,18352,20145,26461,-26.0,-18.77,6.7,13.14,2022/12(E),4.73,58.11,0,1.02,0.84,1.01,0.95,기타 화학제품 제조업,"화합물,화학제품 제조"
000540,흥국화재,2800,10169,9599,7592,263.17,242.82,171.14,5.51,2019/12,NaN,0.0,0,9.28,14.71,18.3,NaN,보험업,손해보험
265520,AP시스템,23950,10046,11987,18822,-58.06,-49.95,-21.41,19.99,2022/12(E),0.15,8.09,1,2.13,-1.07,0.64,0.4,특수 목적용 기계 제조업,디스플레이 제조 장비
211270,AP위성,7300,4264,3349,123,-41.59,-54.13,-98.31,0.18,2019/12,1.0,145.83,1,2.63,-1.22,1.0,NaN,통신 및 방송 장비 제조업,위성통신 단말기
900290,GRT,951,8375,8779,10201,780.63,823.09,972.61,10.32,2020/06,NaN,0.0,0,0.13,0.95,0.83,1.22,기타 금융업,"광학필름, 포장필름"
065150,MP그룹,1315,-99,-363,-1295,-107.53,-127.64,-198.47,-40.67,2019/12,NaN,0.0,0,4.0,16.5,2.16,0.32,음·식료품 및 담배 도매업,외식 프랜차이즈사업 및 식자재 유통
078590,OQP,6250,69,-115,-764,-98.9,-101.85,-112.23,-19.32,2019/12,NaN,-0.0,1,2.09,0.58,-2.26,8.67,자동차 신품 부품 제조업,자동차내장카페트
178920,PI첨단소재,31850,9155,9604,11187,-71.26,-69.85,-64.88,10.37,2019/12,0.9,52.24,0,1.32,0.3,1.13,NaN,플라스틱제품 제조업,PI필름
091340,S&K폴리텍,5030,9993,11803,18179,98.67,134.66,261.41,19.0,2019/12,NaN,0.0,0,1.0,1.34,0.86,-2.07,전자부품 제조업,고밀도폴리우레탄폼시트
036540,SFA반도체,5400,1757,1735,1655,-67.45,-67.88,-69.36,7.34,2019/12,NaN,0.0,0,3.31,1.08,2.03,2.24,반도체 제조업,"반도체패키지(SOP,DIP,QFP)"
161570,THE MIDONG,2820,564,-583,-4624,-80.01,-120.69,-263.96,-17.56,2019/12,NaN,-0.0,0,1.05,0.5,0.39,4.56,영상 및 음향기기 제조업,"차량용 블랙박스, 차량운행보조시스템"
040300,YTN,2860,3309,2482,-434,15.71,-13.23,-115.17,-0.78,2019/12,0.49,-28.57,0,9.68,17.56,25.4,-4.29,"영화, 비디오물, 방송프로그램 제작 및 배급업",광고/협찬 및 프로그램 제작
900070,글로벌에스엠,541,1221,985,152,125.69,82.0,-71.85,0.79,2019/12,NaN,0.0,0,0.71,11.29,1.2,-5.58,기타 금융업,"자회사 제품 : IT기기용 정밀 화스너부품(스크류, 샤프트, 스프링)"
036190,금화피에스시,28100,44689,48292,60982,59.03,71.86,117.02,12.12,2022/12(E),4.41,28.18,0,1.37,0.54,0.67,0.85,전기 및 통신 공사업,"설비,철물,전기,강구조물"
308100,까스텔바작,9330,13521,14947,19967,44.92,60.2,114.01,13.62,2019/12,NaN,0.0,1,0.53,0.73,0.23,-1.26,"섬유, 의복, 신발 및 가죽제품 소매업",골프의류 및 골프잡화
190510,나무가,20100,12608,17243,33570,-37.27,-14.21,67.01,41.29,2021/12(E),NaN,-0.0,0,1.37,6.67,3.85,-12.68,전자부품 제조업,"스마트폰 카메라모듈, 노트북 카메라모듈"
306620,네온테크,3050,449,443,423,-85.27,-85.46,-86.14,7.34,2019/12,NaN,0.0,1,-1.71,1.09,3.27,5.0,특수 목적용 기계 제조업,기업인수합병
144510,녹십자랩셀,59800,2630,1472,-2608,-95.6,-97.54,-104.36,-4.96,2019/12,0.07,-11.57,0,1.71,1.25,-0.06,1.41,"그외 기타 전문, 과학 및 기술 서비스업","세포치료제, 검체검사서비스, 제대혈은행"
054050,농우바이오,10700,14094,13865,13060,31.72,29.58,22.06,7.19,2019/12,1.69,45.87,1,-1.71,5.15,0.08,0.53,작물 재배업,"고추, 수박, 참외(메론), 오이, 호박, 무, 배추 등"
270870,뉴트리,23100,10147,13021,23145,-56.08,-43.63,0.19,29.01,2022/12(E),1.08,14.2,0,0.89,0.8,0.62,0.2,기타 식품 제조업,"에버콜라겐, 판도라 다이어트 등"
119860,다나와,29700,12125,14935,24832,-59.18,-49.71,-16.39,23.47,2022/12(E),1.68,22.17,1,1.12,0.82,1.66,-0.12,소프트웨어 개발 및 공급업,"인터넷쇼핑몰 가격비교서비스, 온라인광고"
093640,다믈멀티미디어,3025,1474,1318,766,-51.26,-56.44,-74.68,3.61,2019/12,NaN,0.0,0,1.32,0.85,1.6,NaN,반도체 제조업,멀티미디어반도체
048470,대동스틸,4845,5062,4273,1495,4.47,-11.81,-69.15,1.94,2019/12,0.56,96.77,0,0.07,-14.5,2.8,NaN,1차 철강 제조업,"열연박판, 후판, 무늬강판 외"
010170,대한광통신,3830,1440,693,-1939,-62.41,-81.91,-150.62,-6.32,2019/12,NaN,-0.0,1,0.55,-0.54,0.34,1.15,절연선 및 케이블 제조업,광섬유
263800,데이타솔루션,7590,994,526,-1125,-86.9,-93.07,-114.82,-5.52,2019/12,NaN,-0.0,1,-5.33,0.79,20.0,NaN,기계장비 및 관련 물품 도매업,"EMC스토리지, SPSS, SI"
206560,덱스터,5130,793,-251,-3930,-84.54,-104.9,-176.62,-14.29,2019/12,NaN,-0.0,0,0.63,5.67,-1.52,2.9,"영화, 비디오물, 방송프로그램 제작 및 배급업","시각효과(Visual Effect, VFX)"
067990,도이치모터스,6060,11042,12694,18514,82.2,109.47,205.52,16.6,2020/12(E),NaN,0.0,1,-0.33,2.84,0.42,1.51,자동차 판매업,수입자동차
005160,동국산업,3740,6185,5531,3230,65.37,47.9,-13.63,3.63,2019/12,5.01,52.0,1,1.84,-0.63,1.4,2.42,1차 철강 제조업,"철강무역,강판제품제조"
013120,동원개발,4325,10226,11531,16126,136.43,166.6,272.87,15.06,2019/12,4.16,18.22,0,0.97,0.68,1.2,0.63,건물 건설업,도급공사
109860,동일금속,10750,20477,22534,29780,90.48,109.62,177.03,13.31,2019/12,2.24,12.58,0,1.64,1.03,1.19,2.11,금속 주조업,"크롤러크레인용 트랙슈 어셈블리, 굴삭기용 아이들러 트랙슈 스프링 등"
025900,동화기업,39850,25827,25527,24472,-35.19,-35.94,-38.59,7.4,2022/12(E),0.88,10.94,0,1.01,1.38,0.68,2.06,나무제품 제조업,"PB, MDF, 표면재,온돌마루, 창호, 도어 등"
203650,드림시큐리티,4305,1195,1137,936,-72.25,-73.58,-78.26,5.84,2019/12,NaN,0.0,1,-0.55,1.03,1.28,1.8,소프트웨어 개발 및 공급업,솔루션
060570,드림어스컴퍼니,5050,84,-1413,-6686,-98.34,-127.98,-232.39,-25.57,2019/12,NaN,-0.0,0,0.95,-4.39,0.05,-2.11,기타 전문 도매업,휴대용 MP3 Player
217620,디딤,2205,793,722,474,-64.05,-67.24,-78.51,4.24,2019/12,NaN,0.0,0,1.8,0.5,3.0,0.55,음식점업,"직영음식점, 축산물가공, 프랜차이즈"
104460,디와이피엔에프,17000,12061,16318,31313,-29.05,-4.01,84.19,38.78,2020/12(E),2.97,17.73,0,1.12,0.64,0.81,0.86,일반 목적용 기계 제조업,뉴메틱 컨베잉 시스템(분체이송시스템)
197140,디지캡,4540,3566,3295,2338,-21.45,-27.43,-48.51,4.72,2019/12,1.8,40.23,0,1.36,1.93,3.14,0.71,소프트웨어 개발 및 공급업,"보호솔루션, 방송서비스솔루션 등"
108490,로보티즈,12300,4851,4394,2787,-60.56,-64.27,-77.34,4.05,2019/12,NaN,0.0,1,-0.14,0.28,2.47,0.75,특수 목적용 기계 제조업,"솔루션(로봇 엑츄에이터 모듈과 구동 소프트웨어), 에듀테인먼트 로봇, 로봇 플랫폼"
071280,로체시스템즈,5530,3450,2829,642,-37.61,-48.84,-88.4,1.19,2019/12,NaN,0.0,1,2.76,1.2,-0.63,2.0,특수 목적용 기계 제조업,LCD 제조용 이송장비
038060,루멘스,2500,-1042,-3675,-12951,-141.68,-247.02,-618.04,-41.78,2019/12,NaN,-0.0,1,-0.47,0.26,-0.24,-0.84,반도체 제조업,LED개발 및 제조
085370,루트로닉,8000,8278,11186,21430,3.48,39.83,167.87,38.51,2022/12(E),0.0,-0.0,0,1.57,0.6,0.16,-8.6,의료용 기기 제조업,의료용레이저기기
058470,리노공업,128400,26007,30756,47483,-79.75,-76.05,-63.02,19.12,2019/12,1.87,34.65,0,0.71,1.0,0.71,NaN,전자부품 제조업,"리노핀, 반도체 소켓 등"
305090,마이크로디지탈,21150,-1419,-4332,-14590,-106.71,-120.48,-168.98,-47.2,2019/12,NaN,-0.0,0,0.6,1.17,0.8,NaN,의료용 기기 제조업,"바이오 분석 시스템, 메디칼 자동화 시스템"
038290,마크로젠,27500,7311,4794,-4072,-73.41,-82.57,-114.81,-3.03,2019/12,NaN,-0.0,0,4.37,17.33,20.71,0.42,"그외 기타 전문, 과학 및 기술 서비스업","DNA Sequencing, Microarray, Genetically Engineered Mouse"
093520,매커스,4920,3377,3460,3753,-31.36,-29.67,-23.72,9.11,2019/12,2.66,33.78,0,0.95,0.53,0.34,1.08,기계장비 및 관련 물품 도매업,자일링스(Xilinx)비메모리반도체(PLDchip)유통
041920,메디아나,14350,6943,7218,8185,-51.62,-49.7,-42.96,9.87,2019/12,NaN,0.0,0,0.2,1.06,1.58,-0.0,의료용 기기 제조업,"환자감시장치, 자동심장 제세동기(AED)"
096640,멜파스,1810,-475,-1611,-5612,-126.25,-189.0,-410.03,-43.01,2019/12,NaN,-0.0,1,0.24,0.62,-0.02,26.5,전자부품 제조업,"터치센서 칩, 터치스크린 모듈, 터치키 모듈 제조"
100030,모바일리더,15700,7918,6749,2633,-49.57,-57.01,-83.23,2.2,2019/12,NaN,-0.0,0,2.67,0.94,1.62,0.12,소프트웨어 개발 및 공급업,"Sync 솔루션, 멀티미디어 솔루션"
218150,미래생명자원,3130,1338,1147,477,-57.26,-63.35,-84.77,2.38,2019/12,NaN,0.0,2,2.8,-0.25,2.4,-0.91,동물용 사료 및 조제식품 제조업,동물용 사료 및 조제식품 제조업
049950,미래컴퍼니,42000,14711,15622,18830,-64.97,-62.8,-55.17,11.06,2019/12,0.6,14.97,0,1.05,0.25,4.19,0.7,특수 목적용 기계 제조업,EdgeGrinder
064520,바른전자,1005,-535,-1339,-4173,-153.19,-233.24,-515.2,-61.88,2019/12,NaN,-0.0,0,0.07,0.02,-0.01,8.22,반도체 제조업,"메모리 카드, 스마트 카드 등"
267790,배럴,8650,7206,8257,11960,-16.7,-4.54,38.27,16.33,2019/12,NaN,0.0,0,0.7,0.28,0.86,3.39,봉제의복 제조업,래쉬가드 및 워터스포츠 등
046310,백금T&A,2600,2524,2525,2528,-2.91,-2.88,-2.78,7.94,2019/12,1.68,42.37,2,-1.53,1.28,2.17,-1.63,통신 및 방송 장비 제조업,레이더디텍터
066410,버킷스튜디오,2485,154,-618,-3336,-93.82,-124.87,-234.23,-22.43,2019/12,NaN,-0.0,1,1.43,-0.42,1.38,-1.0,"영화, 비디오물, 방송프로그램 제작 및 배급업",DVD타이틀
006910,보성파워텍,2075,1393,1136,232,-32.87,-45.24,-88.83,1.06,2019/12,NaN,0.0,0,2.25,9.08,-6.64,19.25,"구조용 금속제품, 탱크 및 증기발생기 제조업",송배전용자재
251630,브이원텍,9780,5497,5548,5730,-43.8,-43.27,-41.42,8.37,2019/12,1.08,22.62,0,1.02,0.57,0.79,2.0,특수 목적용 기계 제조업,LCD/OLED 압흔검사기
018290,브이티지엠피,9000,1380,1085,48,-84.67,-87.94,-99.46,0.22,2019/12,NaN,0.0,3,0.82,-0.82,-0.34,-1.02,컴퓨터 및 주변장치 제조업,라미네이팅필름
200780,비씨월드제약,21700,10474,10130,8918,-51.73,-53.32,-58.9,6.47,2019/12,0.63,13.28,0,0.89,0.57,2.02,-0.0,의약품 제조업,"마취통증약, 순환계약, 항생제, 기타처방약"
141000,비아트론,9680,11808,12450,14713,21.98,28.62,51.99,10.65,2019/12,NaN,0.0,1,0.54,1.01,-2.13,0.12,특수 목적용 기계 제조업,AMOLED 등 제조장비
072950,빛샘전자,5970,8244,7437,4594,38.09,24.57,-23.05,3.91,2019/12,1.83,31.35,0,1.3,2.44,3.84,1.8,전자부품 제조업,"전광판용 LED 모듈, LED 전광판, 광접속함체"
122350,삼기,3085,2994,2577,1108,-2.93,-16.45,-64.07,2.48,2019/12,0.0,0.0,0,2.02,5.71,5.6,-43.75,자동차 신품 부품 제조업,자동차부품
101000,상상인인더스트리,887,-1033,-2103,-5874,-216.43,-337.13,-762.25,-119.42,2019/12,NaN,-0.0,0,-3.07,0.28,12.8,-0.0,특수 목적용 기계 제조업,"선박용 크레인,선박구성부품,선박의장품,철구조물 제조/철판 도매/부동산 임대"
294630,서남,2995,-717,-1479,-4161,-123.95,-149.38,-238.93,-112.0,2019/12,NaN,-0.0,0,1.21,1.56,0.64,NaN,기타 전기장비 제조업,고온초전도선재
043710,서울리거,1020,505,-173,-2562,-50.45,-116.95,-351.17,-14.44,2019/12,NaN,-0.0,0,-1.5,12.0,2.02,0.75,기타 전문 도매업,모바일 주변 기기류
018680,서울제약,12100,1975,945,-2681,-83.68,-92.19,-122.16,-6.36,2019/12,0.22,-6.82,0,0.18,0.24,0.81,NaN,의약품 제조업,"정제,연질캅셀제,경질캅셀제,연고 및 크림제 등"
189860,서전기전,3145,3727,3599,3147,18.5,14.43,0.07,6.4,2019/12,0.79,21.74,1,-0.22,1.08,2.55,NaN,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","수배전반, 전력기기, 전기공사"
014620,성광벤드,7330,12971,11174,4842,76.96,52.44,-33.94,2.5,2022/12(E),0.97,46.3,1,-0.58,1.57,2.27,-0.74,1차 철강 제조업,관이음쇠
039310,세중,2445,3799,3299,1537,55.39,34.93,-37.14,2.73,2019/12,NaN,0.0,1,-0.55,9.71,1.13,9.33,여행사 및 기타 여행보조 서비스업,나모웹에디터
051980,센트럴바이오,1680,-176,-631,-2237,-110.45,-137.58,-233.13,-41.23,2019/12,NaN,-0.0,0,0.67,-0.3,0.78,0.56,플라스틱제품 제조업,PVC샤시
091990,셀트리온헬스케어,99800,13837,15992,23580,-86.14,-83.98,-76.37,17.04,2022/12(E),0.0,0.0,2,-1.26,7.31,-1.98,0.19,기타 전문 도매업,바이오의약품 마케팅 및 판매
159910,스킨앤스킨,263,82,-62,-569,-68.86,-123.62,-316.46,-16.52,2019/12,NaN,-0.0,1,0.89,0.55,0.49,-44.8,기타 화학제품 제조업,"화장품제조,마스크"
002800,신신제약,10250,3283,2956,1805,-67.97,-71.16,-82.39,3.85,2019/12,0.41,19.86,1,1.02,0.27,-1.96,-0.75,의약품 제조업,파스류 (신신파스 아렉스 등)
012790,신일제약,23550,9117,8991,8551,-61.29,-61.82,-63.69,7.3,2019/12,1.52,16.37,0,0.95,1.53,1.31,NaN,의약품 제조업,투어펜플라스타
160980,싸이맥스,16500,10965,12129,16226,-33.54,-26.49,-1.66,13.66,2022/12(E),2.27,62.34,0,0.32,1.34,0.35,1.19,특수 목적용 기계 제조업,"웨이퍼 이송장치(Cluster Tool, EFEM, LPM 등)"
208640,썸에이지,1500,-361,-775,-2234,-124.06,-151.68,-248.95,-93.41,2019/12,NaN,-0.0,0,0.98,0.88,0.89,0.82,소프트웨어 개발 및 공급업,기업인수합병
050890,쏠리드,10450,2814,3164,4396,-73.07,-69.72,-57.93,14.84,2022/12(E),NaN,0.0,1,0.93,-9.82,-5.77,1.1,통신 및 방송 장비 제조업,"이동통신중계기,위성DMB용중계기"
222080,씨아이에스,6650,745,655,337,-88.8,-90.16,-94.93,3.09,2019/12,NaN,0.0,0,2.1,2.09,1.53,NaN,특수 목적용 기계 제조업,2차전지 제조설비
297090,씨에스베어링,32000,6094,7129,10775,-80.96,-77.72,-66.33,18.11,2022/12(E),NaN,0.0,1,1.2,0.68,0.83,-1.13,일반 목적용 기계 제조업,"풍력용 선회베어링, 산업용 선회베어링"
025980,아난티,8650,3045,2009,-1641,-64.8,-76.78,-118.98,-2.94,2019/12,NaN,-0.0,0,3.8,4.09,3.4,-0.95,일반 및 생활 숙박시설 운영업,리조트 운영 및 분양
083930,아바코,10000,10244,11586,16313,2.44,15.86,63.13,15.29,2019/12,4.83,24.49,1,17.28,-1.11,1.36,2.94,특수 목적용 기계 제조업,평판디스플레이제조용장비
050860,아세아텍,3330,4544,3724,835,36.46,11.83,-74.93,1.18,2020/06,1.74,89.29,1,0.67,0.84,-3.19,NaN,특수 목적용 기계 제조업,"농기계(관리기,SS기, 이앙기) 제조"
067390,아스트,4680,5983,4935,1245,27.84,5.45,-73.4,1.34,2019/12,NaN,-0.0,2,-1.46,-3.33,1.5,126.0,"항공기,우주선 및 부품 제조업",항공기용 부품 제조 및 동체 조립
289010,아이스크림에듀,9860,7201,8261,11997,-26.97,-16.21,21.67,16.43,2019/12,1.25,24.1,0,1.06,0.6,1.57,NaN,"서적, 잡지 및 기타 인쇄물 출판업",아이스크림홈런
119830,아이텍,8780,851,-1286,-8813,-90.3,-114.64,-200.37,-18.93,2019/12,NaN,-0.0,0,2.68,2.12,4.25,3.96,"그외 기타 전문, 과학 및 기술 서비스업",비메모리 반도체 테스트
084850,아이티엠반도체,52200,18841,24343,43719,-63.91,-53.37,-16.25,30.07,2022/12(E),NaN,0.0,0,0.69,1.34,0.77,2.04,전자부품 제조업,배터리 보호회로
030960,양지사,10200,25651,36057,72708,151.48,253.5,612.82,48.78,2020/06,0.52,0.66,2,0.94,-0.64,-0.82,NaN,인쇄 및 인쇄관련 산업,다이어리
238120,얼라인드,10650,2304,1840,206,-78.36,-82.72,-98.06,0.56,2019/12,NaN,0.0,0,0.6,0.89,-1.75,1.0,사진장비 및 광학기기 제조업,"자동세포카운팅시스템, 생체조직투명화시스템, 디지털세포이미징시스템"
042110,에스씨디,1560,1773,1539,716,13.65,-1.34,-54.13,2.72,2019/12,1.14,-71.43,1,-1.12,0.49,1.06,4.57,가정용 기기 제조업,전자렌지용 MOTOR 및 냉장고용 TIMER
056190,에스에프에이,38400,29595,33519,47343,-22.93,-12.71,23.29,15.4,2022/12(E),2.28,28.73,0,1.6,0.16,0.04,2.06,특수 목적용 기계 제조업,"반도체, Display 제조설비 및 공장자동화기기"
069510,에스텍,10000,13901,13740,13172,39.01,37.4,31.72,7.4,2022/12(E),5.15,38.07,0,0.81,1.32,1.33,3.53,영상 및 음향기기 제조업,스피커 및 스피커시스템
050760,에스폴리텍,6420,4718,5688,9105,-26.52,-11.41,41.82,21.06,2019/12,0.91,7.6,1,0.55,-0.53,1.57,0.08,플라스틱제품 제조업,유무선 통신용 소프트웨어
200710,에이디테크놀로지,26800,4948,5514,7507,-81.54,-79.43,-71.99,14.19,2019/12,NaN,0.0,2,-7.25,-0.69,1.47,-3.01,반도체 제조업,주문형 반도체
067630,에이치엘비생명과학,27050,4922,3290,-2459,-81.8,-87.84,-109.09,-2.75,2019/12,NaN,-0.0,1,-0.3,1.39,2.76,-0.44,"건축기술, 엔지니어링 및 관련 기술 서비스업","ESCO 사업, 신재생에너지 사업"
043220,에이치엘비파워,1360,-133,-520,-1882,-109.79,-138.22,-238.38,-39.19,2019/12,NaN,0.0,0,0.89,0.9,1.88,1.81,특수 목적용 기계 제조업,"발전설비 Damper, 전력설비 Busway"
230240,에치에프알,28850,4294,2400,-4268,-85.12,-91.68,-114.79,-4.97,2020/12(E),NaN,0.0,2,-0.64,-1.14,5.86,-0.09,통신 및 방송 장비 제조업,통신장비제조업
290650,엘앤씨바이오,36600,3279,3745,5384,-91.04,-89.77,-85.29,16.05,2022/12(E),0.39,9.97,0,0.78,0.69,0.71,0.79,의약품 제조업,"인체조직(피부, 뼈, 연골)"
066970,엘앤에프,46100,6630,8149,13498,-85.62,-82.32,-70.72,23.21,2022/12(E),0.24,-13.77,1,0.22,-0.1,3.29,8.68,일차전지 및 축전지 제조업,TFT-LCD BLU(Back Light Unit)
170920,엘티씨,12600,9133,7270,708,-27.52,-42.3,-94.38,0.48,2019/12,0.79,99.01,0,1.96,3.91,1.3,1.91,기초 화학물질 제조업,FPD(LCD/OLED) 및 반도체용 박리액
033310,엠투엔,13700,2506,2496,2462,-81.71,-81.78,-82.03,7.75,2019/12,NaN,0.0,0,1.0,1.24,6.0,1.09,기타 금속 가공제품 제조업,산업용자동제어반기기
143540,영우디에스피,1715,-132,-562,-2074,-107.72,-132.75,-220.91,-37.54,2019/12,NaN,-0.0,1,-0.75,-0.13,-1.86,0.59,특수 목적용 기계 제조업,OLED/LCD 디스플레이 검사장비
036560,영풍정밀,8160,16242,14876,10065,99.04,82.3,23.34,4.42,2019/12,3.53,37.55,0,1.51,1.16,1.73,NaN,일반 목적용 기계 제조업,"펌프, 벨브, 공사,주조 등"
250930,예선테크,2690,1192,1267,1534,-55.71,-52.89,-42.98,11.15,2020/12(E),NaN,-0.0,1,-1.83,0.37,0.63,0.33,플라스틱제품 제조업,기업인수합병
065500,오리엔트정공,738,179,-6,-656,-75.77,-100.78,-188.84,-12.26,2019/12,NaN,-0.0,0,3.07,1.41,-1.19,0.51,자동차 신품 부품 제조업,"하우징, 리테이너베어링"
039200,오스코텍,59500,-2497,-5662,-16807,-104.2,-109.52,-128.25,-78.03,2022/12(E),NaN,-0.0,2,0.64,-0.82,-0.0,-74.0,의약품 제조업,"뼈이식재,건강식품소재"
173130,오파스넷,10600,-2846,-8295,-27488,-126.85,-178.26,-359.32,-49.58,2019/12,NaN,-0.0,1,0.66,0.65,-0.29,NaN,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",네트워크 구축 및 유지보수
226950,올릭스,93700,-68,-4908,-21952,-100.07,-105.24,-123.43,-27.36,2019/12,NaN,-0.0,0,0.89,1.02,0.71,0.93,자연과학 및 공학 연구개발업,siRNA 신약 개발
057540,옴니시스템,2740,2215,2247,2362,-19.17,-17.98,-13.8,8.62,2020/12(E),NaN,0.0,1,3.74,-0.19,2.55,19.0,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","전자식전력량계,설비미터,원격검침시스템"
079000,와토스코리아,5550,9370,8551,5667,68.83,54.07,2.1,4.3,2019/12,3.61,45.77,0,1.51,2.55,3.4,NaN,플라스틱제품 제조업,위생도기용부속(양변기용)
215360,우리산업,17900,14184,15471,20006,-20.76,-13.57,11.77,12.72,2022/12(E),0.59,14.96,0,1.11,0.85,1.37,1.25,자동차 신품 부품 제조업,ACTUATOR 등
